spot_index,x,y,pixel_x,pixel_y,dist_1,dist_2,dist_3,dist_4,dist_5,mean_5nn
218,21,25,4335.25,5240.21,175.18754521940238,203.624626457607,221.18757040123168,227.40678200088942,271.7370585694926,219.82871652972463
219,4,25,640.44,5239.78,212.7811457812934,216.4119747148942,219.0699999999997,221.23808713691227,300.25428439907364,233.95109840643462
220,7,25,1294.15,5240.0,213.5527817660074,217.97159379148462,220.49987233556428,231.2066445844497,305.1238438732706,237.67094727015532
221,13,25,2624.88,5247.66,197.44982780443246,212.58133596343777,222.6373771404969,227.335817239607,297.2539375685373,231.45165914330227
222,16,25,3262.05,5241.97,207.52801883119284,208.80213121517676,218.80815455553773,222.8016986021428,301.77178347221206,231.94235733525244
223,5,25,856.82,5243.5,206.26915086847086,216.4119747148942,216.67572014418215,220.09762856514362,300.6546365849027,232.0218221755187
224,3,25,427.76,5246.34,212.7811457812934,219.73384559507397,219.90529893570096,225.88794146656028,295.5345881618594,234.76856398809758
225,14,25,2822.32,5245.69,197.44982780443246,212.86206355290273,221.06825959418035,224.26460108541343,295.52733088497956,230.23441658438173
226,2,25,207.89,5250.28,218.74598167737895,219.90529893570096,227.17111480115557,309.00079773359806,315.187050812688,258.00204879210435
227,12,25,2397.61,5253.13,214.28769190039796,221.75173979024362,227.335817239607,236.2502795765544,298.63132622014103,239.65137094538878
228,11,26,2159.24,5433.02,209.03675848998424,220.34887905319562,231.56944638703925,254.78931551381856,298.63132622014103,242.87514513283577
229,22,26,4566.21,5436.53,210.7883879629046,218.19011091247975,225.20576480188083,303.1238426782029,320.4088169823049,255.54338466755462
230,21,26,4341.12,5443.75,184.166355505016,203.624626457607,216.91524266404159,225.20576480188083,278.07666586752663,221.5977310592144
231,19,26,3913.8,5442.43,209.00940768300427,224.465593131776,226.30096243719262,243.17670139221792,300.9072897089734,240.77199087063286
232,20,26,4156.96,5445.28,184.166355505016,212.75513107795967,227.9881334631256,243.17670139221792,271.7370585694926,227.96467600156234
233,10,26,1939.38,5447.69,192.29168182737394,216.50216673280593,220.34887905319562,227.39844700437192,284.02059590811314,228.1123541051721
234,16,26,3265.09,5450.75,208.80213121517676,214.43045142889554,227.05669798532682,232.98949010631367,296.27829653891297,235.91141345492514
235,17,26,3479.52,5451.19,210.35696922136927,214.43045142889554,215.1434602770903,224.01963418414945,301.77178347221206,233.1444597167433
236,9,26,1747.16,5452.94,192.29168182737394,212.72279261987913,223.9243573173754,237.51971202407603,283.74002978078306,230.0397147138975
237,6,26,1071.46,5454.03,209.00947466562374,217.33646587721998,217.70560787448719,219.28999999999996,300.6546365849027,232.79923700044668
238,18,26,3689.8,5456.88,210.35696922136927,217.99090072752992,220.87682653460925,224.465593131776,308.3693402399142,236.41192597103972
239,8,26,1509.66,5456.0,214.9189375090058,218.0043761028659,229.2251731376814,237.51971202407603,305.1238438732706,240.95840852937994
240,15,26,3032.17,5456.44,197.44775536835058,218.26243469731526,220.52169167680566,232.98949010631367,297.0993727694492,233.26414892364687
241,7,26,1280.44,5457.54,209.00947466562374,217.97159379148462,222.4112652272815,229.2251731376814,300.38916225456586,235.8013338153274
242,14,26,2834.73,5458.19,197.44775536835058,212.86206355290273,215.73899462081494,223.70417296063127,297.2539375685373,229.40138481424736
243,13,26,2619.0,5460.16,207.35120375826108,212.58133596343777,215.73899462081494,224.12060257816606,295.52733088497956,231.06389356113186
244,5,26,854.21,5460.16,216.67572014418215,217.33646587721998,218.65569738746836,223.13097611044503,304.35957040973744,236.0316859858106
245,4,26,631.08,5460.82,202.08820574194826,217.10268630304913,221.23808713691227,223.13097611044503,295.5345881618594,231.81890869084282
246,12,26,2411.76,5466.95,207.35120375826108,214.28769190039796,227.56362626746844,254.78931551381856,298.793550800549,240.55707764809898
247,3,26,429.06,5466.07,202.08820574194826,202.89181969709867,219.73384559507397,293.4791858036957,309.00079773359806,245.43877091428294
248,2,26,226.18,5468.26,202.89181969709867,218.74598167737895,299.8049078984532,404.9683488866754,435.80217163295504,312.4426459585123
249,21,27,4337.21,5660.63,189.15215568425305,216.91524266404159,224.9816821432354,229.2961763745748,280.8303491433933,228.23512120189963
250,22,27,4566.43,5654.72,218.19011091247975,226.52262249055784,229.2961763745748,308.663144868318,324.73668502342,261.48174793387005
251,11,27,2144.66,5664.13,203.61464804870982,208.54953967822595,231.56944638703925,259.7217772925482,298.3054675999086,240.35217580128636
252,9,27,1748.25,5665.66,193.31964333714245,212.72279261987913,220.39686862566842,241.99306787592067,280.29891544563674,229.7462575808495
253,15,27,3039.79,5676.83,201.21288080041006,217.54097108360986,218.34173329897348,220.52169167680566,299.7549886157028,231.4744530951004
254,19,27,3914.46,5668.73,222.56443404102106,224.54514468142125,226.30096243719262,234.0509869665157,308.79206288374655,243.25071820197945
255,8,27,1506.4,5673.98,212.2901139949771,218.0043761028659,220.81910175526033,241.99306787592067,304.4076498710243,239.50286192000968
256,6,27,1071.46,5673.32,214.3007347164261,217.69668302479937,219.28999999999996,219.93828066073448,300.38916225456586,234.32297213130514
257,20,27,4148.47,5673.11,189.15215568425305,213.60000000000036,227.9881334631256,234.0509869665157,284.7950176881609,229.9172587604111
258,17,27,3471.9,5675.08,212.52188710812823,213.7860549708516,220.080109959987,224.01963418414945,304.9034424207112,235.0622257287655
259,18,27,3691.98,5674.86,216.22011192301264,217.99090072752992,220.080109959987,222.56443404102106,308.28038422838415,237.02718817598696
260,10,27,1941.34,5675.08,193.31964333714245,203.61464804870982,205.44858359210014,227.39844700437192,284.8212832637338,222.92052104921157
261,4,27,632.16,5677.92,213.2138121698497,217.10268630304913,219.43176456475035,293.4791858036957,311.0074277248055,250.84697531323008
262,16,27,3258.13,5677.7,213.7860549708516,217.5584071002543,218.34173329897348,227.05669798532682,297.4097052888489,234.83051972885104
263,7,27,1285.66,5679.89,212.6884204652423,214.3007347164261,220.81910175526033,222.4112652272815,302.0294270431278,234.4497898414676
264,5,27,851.59,5678.8,216.03235174389965,218.65569738746836,219.43176456475035,219.93828066073448,296.35930911648404,234.08348069466737
265,14,27,2838.64,5681.86,201.21288080041006,216.0641073848222,221.8330915350545,223.70417296063127,293.0592774508259,231.17470602634876
266,13,27,2616.82,5684.27,214.114822466825,214.43610610156142,221.8330915350545,224.12060257816606,295.1569407959092,233.93231269550324
267,12,27,2402.62,5694.33,206.3636743712418,214.43610610156142,227.56362626746844,259.7217772925482,299.9104199590275,241.59912079836946
268,11,28,2160.98,5872.04,208.54953967822595,224.80045128958304,232.41119357724577,256.26078045615935,295.01689985490674,243.40777297122418
269,22,28,4567.52,5881.24,208.56181457783725,226.52262249055784,229.48161255316347,318.92235450027647,322.9575397788387,261.28918878013474
270,10,28,1928.71,5880.14,178.8176906796417,205.44858359210014,211.89928598275117,232.41119357724577,280.29891544563674,221.77513385547508
271,9,28,1749.99,5886.05,178.8176906796417,217.58348765473906,220.39686862566842,243.81009925759838,275.69277774363223,227.26018479225596
272,8,28,1506.18,5886.27,211.89868569672646,212.2901139949771,220.13120496649248,243.81009925759838,302.0294270431278,238.03190619178446
273,17,28,3468.85,5887.58,208.03107388080258,212.52188710812823,221.71806173607038,222.93747576394628,297.4097052888489,232.52364075555928
274,21,28,4338.08,5885.61,189.61319073313408,214.63139099395548,224.9816821432354,229.48161255316347,274.10229367883875,226.56203402046543
275,20,28,4148.47,5886.71,189.61319073313408,207.80302813000606,213.60000000000036,232.58253094331937,280.1632147516874,224.75239291162944
276,6,28,1058.83,5890.65,197.04939406148893,217.4180841144551,217.69668302479937,235.54650092922202,296.35930911648404,232.81399424928986
277,18,28,3691.76,5891.08,216.22011192301264,222.4027409903031,222.93747576394628,224.23069482120397,302.53287292458,237.6647792846092
278,4,28,636.95,5891.08,213.2138121698497,214.92704343567385,224.89739215918001,301.8826394478488,311.794645560183,253.34310655454706
279,5,28,861.82,5894.59,197.04939406148893,216.03235174389965,224.89739215918001,294.88905710453207,304.81033857138146,247.53570672809641
280,7,28,1294.37,5892.4,211.89868569672646,212.6884204652423,219.07391674957626,235.54650092922202,294.7529250066915,234.79208976949172
281,16,28,3260.96,5895.24,208.03107388080258,211.41045787756087,217.5584071002543,220.52171616419093,300.3598508456147,231.57630117368467
282,19,28,3915.98,5893.27,208.69354877427304,224.23069482120397,224.54514468142125,232.58253094331937,311.14827413951645,240.24003867194682
283,15,28,3040.44,5894.37,212.70529095440932,215.14861328858257,217.54097108360986,220.52171616419093,293.0592774508259,231.7951737883237
284,14,28,2827.76,5897.65,205.28106098712587,212.70529095440932,216.0641073848222,219.735257298414,300.044510031428,230.76604533123992
285,12,28,2415.68,5900.28,206.3636743712418,206.8093830076384,222.8734934890194,256.26078045615935,295.1569407959092,237.49285442399363
286,13,28,2622.48,5898.31,205.28106098712587,206.8093830076384,214.114822466825,226.71834729461128,299.9104199590275,230.56680674304556
287,2,28,210.5,5903.78,217.12157446923587,302.5093891104873,395.39769675606397,426.63906583902985,435.80217163295504,355.49397956155434
288,10,29,1933.28,6091.99,179.31559775992724,211.89928598275117,224.05185203430057,226.95010663139138,275.69277774363223,223.58192403040053
289,22,29,4566.65,6089.8,208.56181457783725,236.853627795733,306.4927421652918,327.66122779480565,406.44360100756916,297.2026026682474
290,11,29,2157.28,6096.81,217.33325194272476,224.05185203430057,224.80045128958304,253.66292121632563,314.94465196284904,246.95862568915663
291,20,29,4160.23,6094.18,169.8928256283952,207.80302813000606,233.8922337316906,251.54665670606653,274.10229367883875,227.44740757499943
292,21,29,4330.02,6100.09,169.8928256283952,214.63139099395548,228.11208648381583,236.853627795733,280.1632147516874,225.93062913071736
293,9,29,1754.34,6103.59,179.31559775992724,217.58348765473906,217.6443870169869,257.1034519410425,280.1319833578447,230.35578154610806
294,19,29,3908.8,6101.84,208.69354877427304,212.99610888464633,234.41920164525712,251.54665670606653,302.53287292458,242.0376777869646
295,4,29,635.21,6106.0,211.95713953533158,214.92704343567385,221.34103370139027,309.91334304931104,314.970721337714,254.62185621188414
296,8,29,1497.25,6106.22,204.25748113594278,218.03812373069007,220.13120496649248,257.1034519410425,294.7529250066915,238.85663735617192
297,6,29,1065.36,6107.97,217.4180841144551,227.72689784037374,294.88905710453207,314.50914931047754,430.1545110771243,296.93953988939256
298,17,29,3471.68,6109.28,211.17637770356785,221.71806173607038,224.47854953202105,235.70642248356305,300.3598508456147,238.68785246016742
299,16,29,3260.52,6106.65,211.17637770356785,211.41045787756087,217.26869309681965,223.01861290035882,302.312840944608,233.03739650458306
300,15,29,3043.27,6109.5,213.6442896498761,214.1350380017243,215.14861328858257,217.26869309681965,295.60251994866314,231.15983079713314
301,7,29,1293.06,6111.47,204.25748113594278,219.07391674957626,227.72689784037374,298.6615609682635,310.0567277128493,251.95531688140113
302,3,29,423.62,6118.47,198.9797522362514,211.95713953533158,218.860857395743,262.94919528304314,302.5093891104873,239.05126671217127
303,18,29,3696.12,6113.44,212.99610888464633,213.17878529534858,222.4027409903031,224.47854953202105,310.5731612680014,236.72586919406407
304,14,29,2829.28,6117.38,204.34901443363955,214.1350380017243,219.735257298414,220.84805025175118,284.69465836225294,228.7524036695564
305,2,29,224.65,6120.44,178.30362447241558,198.9797522362514,217.12157446923587,292.8536127487589,410.8138595519874,259.61448469572986
306,13,29,2608.55,6124.6,198.97588245815146,200.18327602474622,220.84805025175118,226.71834729461128,293.5966801583426,228.06444723752057
307,12,29,2409.58,6123.07,198.97588245815146,212.34969272405428,222.8734934890194,253.66292121632563,299.81170657597755,237.53473929270567
308,2,30,232.05,6298.59,178.30362447241558,193.3095574460817,262.94919528304314,395.39769675606397,415.6747436397838,289.12696351947767
309,11,30,2159.68,6314.13,217.33325194272476,226.23113954537718,245.3792574770737,314.56944161822236,317.1799798221825,264.1386140811161
310,10,30,1933.5,6318.94,185.91289922972004,226.23113954537718,226.95010663139138,280.1319833578447,315.3081434089512,246.9068544346569
311,9,30,1747.6,6321.13,185.91289922972004,217.6443870169869,244.91911644459265,294.9274520962743,329.9415563399068,254.66908222549614
312,13,30,2632.71,6323.32,200.18327602474622,204.6374828813139,228.88636001299878,284.69465836225294,299.81170657597755,243.64269677145785
313,14,30,2837.34,6321.57,201.585806295979,204.34901443363955,204.6374828813139,295.60251994866314,301.8974080710196,241.61444632612302
314,8,30,1502.7,6324.19,218.03812373069007,244.91911644459265,298.6615609682635,334.6446616935637,430.8319887148585,305.4190903103937
315,15,30,3038.92,6323.1,201.585806295979,213.6442896498761,223.6562254890303,293.71695218356064,309.769531264778,248.4745609766448
316,18,30,3693.29,6326.6,213.17878529534858,219.42142329316889,220.63689922585462,310.38520341665827,311.3866048820986,255.00178322262582
317,4,30,646.75,6327.04,221.34103370139027,225.5443958514598,305.4315664760273,415.6747436397838,436.0701338087717,320.8123746954866
318,20,30,4151.52,6327.91,190.03999999999996,233.8922337316906,239.1647607821859,289.42045953940413,331.6935985212859,256.8422105149133
319,21,30,4341.56,6327.91,190.03999999999996,228.11208648381583,295.8213680584959,327.66122779480565,429.14065992399316,294.15506845222205
320,16,30,3262.48,6329.66,211.49559333470762,223.01861290035882,223.6562254890303,303.86178502733765,310.6822326751241,254.5428898853117
321,12,30,2404.14,6335.35,212.34969272405428,228.88636001299878,245.3792574770737,293.5966801583426,343.280047774408,264.6984076293755
322,3,30,421.44,6337.32,193.3095574460817,218.860857395743,225.5443958514598,292.8536127487589,314.970721337714,249.10782895595148
323,19,30,3912.5,6336.23,219.42142329316889,234.41920164525712,239.1647607821859,310.5731612680014,346.3500474953041,269.9857188967835
324,17,30,3473.42,6344.98,211.49559333470762,220.63689922585462,235.70642248356305,319.574089844593,321.25700241395504,261.73400146053467
