spot_index,x,y,pixel_x,pixel_y,dist_1,dist_2,dist_3,dist_4,dist_5,mean_5nn
218,6,22,1061.35,4593.3,207.96181981315698,213.44338125132796,213.62476284363692,236.25285606739237,287.28787252510307,231.71413850012345
219,15,22,3034.33,4594.83,205.81274911919328,209.7172184156561,210.24471122955708,237.80808165409374,294.0930677523695,231.53516563417392
220,5,22,853.39,4594.17,207.96181981315698,210.78685774971825,212.58955689308914,215.83097877737563,292.33856331315593,227.9015553092992
221,18,22,3704.74,4597.67,201.698290771142,211.50726157746874,216.3625499017791,254.28998112391258,293.210815966942,235.41377986824887
222,21,22,4334.73,4597.45,184.30756902525658,202.61180345675814,215.6314302229614,224.8478207588419,264.8610601806164,218.4519367288869
223,25,22,5235.71,4595.05,206.77434898942337,208.64244055321043,220.86171352228584,291.9641721170601,296.4227123551772,244.9330775074314
224,23,22,4812.6,4603.36,208.5636296193568,214.5542416266803,216.31806790002494,254.06104089371914,290.19843728042383,236.73908346404102
225,7,22,1297.57,4597.24,191.36203515849232,218.51973206097475,224.04475847472915,236.25285606739237,301.04772379142804,234.24542111060333
226,14,22,2828.54,4597.89,199.06974782723762,205.81274911919328,210.62232597709027,218.32495436848328,292.87014767640613,225.33998499368212
227,24,22,5027.09,4598.11,204.26601577355027,208.64244055321043,214.5542416266803,216.00487263022555,296.671893174935,228.02789275172032
228,11,22,2152.91,4604.45,193.66277339747023,225.14536148897216,239.15234182420232,253.17706155969208,293.49793764181743,240.92709518243086
229,13,22,2629.48,4599.86,199.06974782723762,213.10531527862037,216.49274398926147,224.6743432170215,290.91212917305455,228.85085589703908
230,16,22,3272.07,4600.52,180.723075726372,210.6165048138434,223.15710161229495,237.80808165409374,289.2109930483275,228.3031513709863
231,10,22,1927.78,4607.08,182.54838837962933,197.27361810439876,225.14536148897216,237.93200394230288,264.9880997327996,221.57749432962055
232,9,22,1745.24,4605.33,182.54838837962933,197.72313799856636,233.12225161918767,257.55109570724017,276.7330202559864,229.53557879212198
233,20,22,4150.89,4610.57,184.30756902525658,189.35966730008843,236.33801429308835,245.7105634684844,259.2927621434889,223.00171524608135
234,8,22,1487.94,4616.7,191.36203515849232,195.82334922066883,241.56366138142533,257.55109570724017,285.4969232758914,234.35941294874365
235,12,22,2405.65,4619.32,195.8714438094544,224.6743432170215,234.20493248435207,253.17706155969208,286.81333738165,238.948223690434
236,19,22,3905.32,4618.88,188.33545417684877,201.698290771142,245.7105634684844,252.5857424717394,288.71935785464734,235.4098817485724
237,17,22,3451.57,4621.51,180.723075726372,181.84281399054487,245.3050969710982,254.28998112391258,278.29657417941735,228.091508398269
238,24,23,5023.83,4802.35,204.26601577355027,219.05096438956866,219.69162068681615,224.28858241114258,290.19843728042383,231.4991241083003
239,22,23,4558.56,4793.83,209.06104180358372,224.4246635287667,230.64121054139517,246.43314164292084,297.7666423560578,241.66533997454485
240,23,23,4804.34,4811.76,208.5636296193568,212.6088015581671,219.69162068681615,246.43314164292084,308.64848128575045,239.18913495860224
241,11,23,2145.74,4797.98,193.66277339747023,208.0500324441213,210.8364446674248,275.62154995573223,289.7401794711941,235.58219598718853
242,25,23,5242.88,4801.7,206.77434898942337,219.05096438956866,229.15415990114624,296.671893174935,300.49086375462446,250.42844604193957
243,21,23,4328.0,4799.95,164.51058841302608,202.61180345675814,221.8656683671455,230.64121054139517,259.2927621434889,215.78440658436276
244,20,23,4163.49,4799.51,164.51058841302608,189.35966730008843,219.4335354953749,253.7153572411413,264.8610601806164,218.37604172604944
245,17,23,3480.48,4801.04,181.84281399054487,207.23359669706056,215.6199999999999,234.20538721387277,289.2109930483275,225.6225581899611
246,9,23,1749.37,4803.01,188.41315293789876,197.72313799856636,212.1643938081976,234.60475890313882,264.9880997327996,219.57870867612024
247,10,23,1937.78,4804.1,188.41315293789876,197.27361810439876,208.0500324441213,210.279895853122,276.7330202559864,216.1499439191055
248,15,23,3036.07,4804.54,203.8780743483714,209.7172184156561,210.42012855237937,213.63426808450026,292.87014767640613,226.10396741546265
249,5,23,866.64,4804.54,192.33246865779066,210.78685774971825,211.28857730601572,241.71190165153223,287.28787252510307,228.68153557803197
250,19,23,3909.89,4807.16,188.33545417684877,222.3139188175135,230.11937119677708,253.7153572411413,293.210815966942,237.53898347984455
251,6,23,1058.96,4806.73,192.33246865779066,211.28036941467204,213.44338125132796,224.0024698524549,291.2160534723324,226.4549485297156
252,14,23,2832.23,4808.48,203.8780743483714,210.62232597709027,213.65874309281176,214.74010454500558,285.86064804376326,225.75197920140846
253,16,23,3246.43,4809.57,210.42012855237937,210.6165048138434,216.21875681818162,234.20538721387277,278.29657417941735,229.95147031553887
254,18,23,3687.58,4808.48,207.23359669706056,211.50726157746874,214.96271304577456,222.3139188175135,288.71935785464734,228.9473695984929
255,4,23,624.99,4810.01,210.01831586792554,220.99982918545464,241.71190165153223,309.21158209226263,314.2506413676829,259.2384540329716
256,8,23,1514.89,4810.66,195.82334922066883,207.16143873800468,232.13558128817752,234.60475890313882,304.59165911101394,234.86335745220077
257,12,23,2420.86,4814.6,195.8714438094544,196.67986628020682,213.90443520413467,275.62154995573223,299.39200390124023,236.29385983015368
258,13,23,2617.53,4812.63,196.67986628020682,213.10531527862037,214.22769615528267,214.74010454500558,286.81333738165,225.1132639281531
259,7,23,1282.8,4815.26,204.68045168017326,218.51973206097475,224.0024698524549,232.13558128817752,285.4969232758914,232.96703163153433
260,11,24,2149.66,5008.78,210.8364446674248,218.38119264259063,219.3382178280837,261.49583897263074,294.59639644774967,240.9296181116959
261,10,24,1930.39,5014.25,176.68219151912288,210.279895853122,218.47559062742002,219.3382178280837,278.19162100969174,220.59350336748807
262,9,24,1753.71,5015.13,176.68219151912288,212.1643938081976,223.92094341530458,244.27405101647614,278.6421025258027,227.13673645698077
263,22,24,4547.26,5017.97,206.9096044170015,221.5328925915964,224.4246635287667,262.15667452880155,301.4211989890558,243.28900681104443
264,5,24,855.99,5015.56,207.11402197823296,211.28857730601572,224.95264501667896,227.94735291290365,291.2160534723324,232.50373013723274
265,17,24,3480.48,5016.66,208.29037615790108,215.6199999999999,218.13684191351058,225.26840368769044,293.6482971174873,232.19278377531788
266,15,24,3026.73,5017.97,191.71492221525173,213.63426808450026,217.94452596933917,235.89051867338816,285.86064804376326,229.0089765972485
267,6,24,1063.09,5017.97,207.11402197823296,211.28036941467204,220.14881444150464,221.65798609569606,290.0775196391477,230.05574231385066
268,8,24,1509.45,5017.75,207.16143873800468,224.40633502644226,226.23060027326102,244.27405101647614,303.9283181936161,241.20014864956005
269,7,24,1283.23,5019.94,204.68045168017326,216.7107946088526,220.14881444150464,226.23060027326102,309.4439157585749,235.4429153524733
270,20,24,4156.75,5018.84,183.64883283048667,219.4335354953749,239.120690029115,253.1773232341319,277.9197628813038,234.66002889408247
271,21,24,4340.38,5021.47,183.64883283048667,206.9096044170015,217.14532000482936,221.8656683671455,283.8244416888724,222.6787734616671
272,4,24,631.08,5019.94,210.01831586792554,224.95264501667896,319.1953533496373,321.56803137127946,430.4708846135819,301.24104604382063
273,23,24,4809.34,5024.31,212.6088015581671,219.4854812965996,233.40501472761855,262.15667452880155,308.66195376171635,247.2635851745806
274,18,24,3688.66,5023.44,208.29037615790108,214.96271304577456,216.01932621874363,217.21223952622972,304.632027863125,232.22333656235477
275,14,24,2835.06,5022.12,191.71492221525173,199.09898844544634,213.65874309281176,221.09388096462567,295.4295140976949,224.19920976316607
276,12,24,2410.43,5028.25,213.90443520413467,224.02783063717783,225.5806308174531,261.49583897263074,298.96888533758846,244.79552419379698
277,13,24,2636.0,5026.06,199.09898844544634,214.22769615528267,217.93290733617923,225.5806308174531,292.99704657214613,229.96745386530148
278,16,24,3262.51,5025.19,216.21875681818162,218.13684191351058,218.23529343348707,235.89051867338816,292.7312871901469,236.24253960574288
279,24,24,5042.74,5025.84,183.02217843747815,223.32597900826448,224.28858241114258,233.40501472761855,287.7040065762028,230.3491522321413
280,25,24,5225.71,5030.21,183.02217843747815,218.90527723195675,229.15415990114624,288.5306411804471,304.4268614954993,244.8078236493055
281,19,24,3904.24,5037.21,216.01932621874363,229.61503108463927,230.11937119677708,253.1773232341319,281.38174585427527,242.0625595177134
282,11,25,2162.04,5226.81,218.38119264259063,227.64278156796448,234.33428601039157,242.76820879184328,314.3938232535749,247.504058453273
283,10,25,1927.78,5232.71,173.5358522035145,218.47559062742002,227.61171323110776,234.33428601039157,278.6421025258027,226.51990891964732
284,15,25,3039.33,5235.55,205.7226579645518,216.47158820501085,217.94452596933917,224.83777907638236,295.4295140976949,232.08121306259582
285,22,25,4549.65,5239.49,207.7518637702199,214.16061939581763,221.5328925915964,267.98213559862603,295.6966814152637,241.42483855430473
286,7,25,1293.01,5236.43,211.95611998713326,216.7107946088526,222.3937995988192,237.7596921263148,302.76071409613195,238.31622408345038
287,21,25,4341.9,5238.61,198.44455598478868,207.7518637702199,213.44113310231495,217.14532000482936,281.1539437745805,223.5873633273467
288,9,25,1754.36,5239.05,173.5358522035145,215.86559545235542,223.92094341530458,249.48876628016723,285.51987829221304,229.66620712871094
289,6,25,1055.27,5239.49,193.01001476607377,221.65798609569606,237.7596921263148,299.7618443031062,316.49322915348455,253.7365532889351
290,18,25,3708.87,5239.71,195.73649276514573,217.21223952622972,217.91085906856517,248.6034515045999,281.38174585427527,232.16895774376317
291,23,25,4817.6,5243.64,219.4854812965996,220.20794831249788,228.52165608536927,267.98213559862603,300.7278844736551,247.38502115334958
292,17,25,3460.27,5241.02,196.25467535832084,214.50335032348553,225.26840368769044,248.6034515045999,291.04628927371624,235.13523402956258
293,8,25,1504.89,5242.11,211.95611998713326,221.59963989140434,224.40633502644226,249.48876628016723,302.1707472605515,241.92432168913973
294,5,25,862.3,5243.42,193.01001476607377,227.94735291290365,301.9011868144938,321.56803137127946,430.7667166808504,295.0386605091202
295,13,25,2628.39,5243.86,205.3610286787638,217.93290733617923,219.93354291694615,225.06346704874147,293.31289180668495,232.3207675574631
296,14,25,2833.75,5243.21,205.3610286787638,205.7226579645518,220.4676384415634,221.09388096462567,286.4057780492561,227.81019681975212
297,16,25,3264.03,5243.42,196.25467535832084,214.31896253014986,218.23529343348707,224.83777907638236,297.97098264763963,230.32353860919594
298,24,25,5037.74,5249.11,186.44999999999982,213.4155125570779,220.20794831249788,223.32597900826448,288.07504039746317,226.2948960550607
299,25,25,5224.19,5249.11,186.44999999999982,215.87383213349403,218.90527723195675,287.7040065762028,292.11769289106735,240.2101617665441
300,12,25,2403.48,5252.17,215.2994224330389,224.02783063717783,225.06346704874147,242.76820879184328,314.9384443030097,244.41947464276222
301,20,25,4144.37,5257.64,195.1796539089051,198.44455598478868,239.120690029115,241.8243058503426,278.70314691441837,230.65447053751396
302,19,25,3902.72,5266.82,192.54309543580158,195.73649276514573,229.61503108463927,241.8243058503426,276.9175258086784,227.3272901889215
303,11,26,2139.66,5453.35,202.65344803382936,212.73756062341175,227.64278156796448,271.3513959794571,305.9005459295555,244.05714642684362
304,22,26,4564.43,5453.14,214.16061939581763,219.528778295694,220.35274561484403,253.0159093812079,309.09985732769366,243.23158200305141
305,21,26,4344.08,5452.04,184.94013085320302,213.44113310231495,219.85436315888796,220.35274561484403,278.70314691441837,223.45830392873367
306,20,26,4159.14,5452.26,184.94013085320302,195.1796539089051,222.39854900605746,250.2179338097095,281.1539437745805,226.77804227049108
307,15,26,3029.99,5451.82,207.42405381247366,216.47158820501085,228.60086788986652,236.0739886137395,286.4057780492561,234.99525531406934
308,9,26,1758.28,5454.88,178.91704250853235,215.86559545235542,240.96464346455494,265.0472957794515,279.44544888045687,236.0480052170702
309,17,26,3473.74,5455.1,207.7666465051597,214.50335032348553,222.36750954219843,228.19272665884893,297.97098264763963,234.16024313546646
310,18,26,3701.92,5457.51,207.1073936391455,217.91085906856517,218.0201109989622,228.19272665884893,276.9175258086784,229.62972323484004
311,10,26,1937.12,5460.13,178.91704250853235,202.65344803382936,227.61171323110776,230.98656692543838,286.84069446297184,225.40189303237594
312,16,26,3265.99,5457.73,207.7666465051597,214.31896253014986,226.11167373667433,236.0739886137395,291.04628927371624,235.06351213188796
313,19,26,3909.02,5459.26,192.54309543580158,207.1073936391455,220.4871198052168,250.2179338097095,297.08959086443963,233.48902671086262
314,7,26,1294.31,5458.82,199.11291193692082,222.3937995988192,224.5116302109988,302.1707472605515,315.3052408381446,252.69886596908697
315,8,26,1493.37,5463.41,199.11291193692082,221.59963989140434,226.6662502447161,265.0472957794515,302.11966006865583,242.90915158422973
316,25,26,5228.54,5464.94,204.2897415437197,215.87383213349403,286.4965725798482,288.07504039746317,411.8732869463621,281.3216947201775
317,13,26,2636.87,5463.63,186.0201300934928,219.93354291694615,220.9322568119012,226.25058408764366,291.05283712755676,228.8378702075081
318,12,26,2410.65,5467.35,215.2994224330389,221.9686536428061,226.25058408764366,271.3513959794571,309.5172119608207,248.8774536207533
319,24,26,5024.27,5462.1,204.2897415437197,207.78367404587001,213.4155125570779,223.306417731331,292.11769289106735,228.18260775381322
320,14,26,2822.89,5463.41,186.0201300934928,207.42405381247366,218.77073021773305,220.4676384415634,292.59828314602254,225.05616714225712
321,23,26,4816.73,5472.16,207.78367404587001,228.52165608536927,253.0159093812079,311.3745195098661,314.00115063483474,262.9393819314296
322,11,27,2148.35,5665.91,212.73756062341175,217.3878561465664,223.9220976143266,261.3895093533788,294.8957804038571,242.06656082830813
323,21,27,4337.99,5671.81,180.82230393400053,217.101003222003,219.85436315888796,283.17755031075444,314.788250257217,243.14869417657255
324,22,27,4555.09,5672.47,217.101003222003,219.528778295694,305.1468580863978,329.51416615981753,397.90597180741133,293.8393555142647
325,20,27,4157.19,5674.65,180.82230393400053,222.39854900605746,253.6598766064508,290.65973955813,328.6049314906877,255.2290801190653
326,18,27,3702.14,5675.53,201.48274392612393,218.0201109989622,237.536446466642,299.2858955914893,317.42076948429155,254.74919329350178
327,15,27,3036.07,5680.34,206.8874015013965,228.60086788986652,229.076739325493,295.55222770265186,304.1452569086032,252.8524986656022
328,17,27,3464.61,5677.28,199.59782989802292,222.36750954219843,237.536446466642,296.0609851027322,323.442249868504,255.80100417561988
329,19,27,3903.58,5679.68,201.48274392612393,220.4871198052168,253.6598766064508,300.04377097350306,342.0976030316498,263.55422286858885
330,5,27,843.61,5679.47,220.43832561512545,304.8926716075673,436.4503621260958,442.4655541395284,488.2441561350227,378.49821392466794
331,14,27,2829.19,5682.09,197.98454712426448,206.8874015013965,218.77073021773305,218.90852518803402,291.05283712755676,226.72080823179695
332,24,27,5044.48,5684.49,223.306417731331,286.4965725798482,311.3745195098661,435.43216693303685,471.0110704643789,345.5241494436922
333,7,27,1286.06,5683.18,209.3812276685756,223.27003381555716,224.5116302109988,302.11966006865583,309.21542814031756,253.69959598082096
334,16,27,3265.12,5683.84,199.59782989802292,226.11167373667433,229.076739325493,309.5872930208859,330.3322528909344,258.9411577744021
335,13,27,2631.22,5684.49,197.98454712426448,219.34096311450824,220.9322568119012,222.58219448104984,292.59828314602254,230.68764893554925
336,12,27,2408.69,5689.31,221.9686536428061,222.01137560944915,222.58219448104984,261.3895093533788,308.6252821788906,247.31540305311486
337,8,27,1509.24,5689.52,223.27003381555716,226.6662502447161,234.98433181810236,296.8678704407061,315.3052408381446,259.41874543144525
338,10,27,1925.82,5690.84,181.7279752817379,195.90327741005257,223.9220976143266,230.98656692543838,289.39034745478295,224.3860529372677
339,9,27,1744.15,5695.43,181.7279752817379,234.98433181810236,240.96464346455494,269.7546872623345,304.30824980601494,246.34797752654896
340,11,28,2151.83,5883.27,217.33475216817024,217.3878561465664,263.570420381347,296.83299176472974,321.86571920600693,263.39834793336405
341,10,28,1934.52,5886.55,195.90327741005257,217.33475216817024,269.7546872623345,307.2544198217498,426.4279263838147,283.3350126092244
342,7,28,1292.57,5892.46,209.3812276685756,232.52658536176028,296.8678704407061,429.2401305796092,433.6434909000714,320.3318609901445
343,6,28,1060.05,5894.21,196.7288108030951,232.52658536176028,304.8926716075673,309.21542814031756,493.62906336641066,307.3985118558302
344,14,28,2839.19,5900.77,208.64244055321043,218.90852518803402,295.55222770265186,300.0475950578514,425.40935403444075,289.7120285072377
345,5,28,863.38,5899.02,196.7288108030951,220.43832561512545,429.2401305796092,474.60013485038115,616.0168056960789,387.40484150885794
346,13,28,2630.57,5903.83,208.64244055321043,216.78736240842116,219.34096311450824,297.688649430911,308.6252821788906,250.21693953718827
347,12,28,2413.91,5911.26,216.78736240842116,222.01137560944915,263.570420381347,314.083219863781,361.55046134668413,275.60056792193643
